eventName,gender,age,location,bib,url
Individual Triathlon,,Age 31,,40,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275790
Individual Triathlon,,Age 59,,327,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275791
Individual Triathlon,,Age 34,,223,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U50934939
Individual Triathlon,,Age 66,,387,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275793
Individual Triathlon,,Age 34,,56,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275794
Individual Triathlon,,Age 55,,441,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275795
Individual Triathlon,,Age 55,,423,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U59818342
Individual Triathlon,,Age 56,,308,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275797
Individual Triathlon,,Age 36,,450,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275798
Individual Triathlon,,Age 40,,239,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275799
Individual Triathlon,,Age 26,,192,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275800
Individual Triathlon,,Age 34,,54,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275801
Individual Triathlon,,Age 44,,99,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275802
Individual Triathlon,,Age 28,,141,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275803
Individual Triathlon,,Age 36,,63,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U11225978
Individual Triathlon,,Age 51,,174,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U17071712
Individual Triathlon,,Age 56,,275,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275806
Individual Triathlon,,Age 32,,431,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275807
Individual Triathlon,,Age 44,,247,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275808
Individual Triathlon,,Age 58,,326,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U17747527
Individual Triathlon,,Age 37,,638,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U22225517
Individual Triathlon,,Age 57,,31,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275811
Individual Triathlon,,Age 25,,207,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275812
Individual Triathlon,,Age 40,,82,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275813
Individual Triathlon,,Age 51,,170,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U14511265
Individual Triathlon,,Age 46,,251,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275815
Individual Triathlon,,Age 36,,59,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275816
Individual Triathlon,,Age 49,,163,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U29197450
Individual Triathlon,,Age 23,,13,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275818
Individual Triathlon,,Age 27,,101,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275819
Individual Triathlon,,Age 59,,283,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275820
Individual Triathlon,,Age 32,,200,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275821
Individual Triathlon,,Age 52,,175,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275822
Individual Triathlon,,Age 63,,444,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U49639034
Individual Triathlon,,Age 62,,344,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275824
Individual Triathlon,,Age 17,,118,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275825
Individual Triathlon,,Age 60,,334,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U48678778
Individual Triathlon,,Age 60,,338,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U48065047
Individual Triathlon,,Age 38,,302,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275828
Individual Triathlon,,Age 32,,48,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275829
Individual Triathlon,,Age 54,,269,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U16735219
Individual Triathlon,,Age 16,,591,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275831
Individual Triathlon,,Age 27,,136,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275832
Individual Triathlon,,Age 31,,217,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U38870491
Individual Triathlon,,Age 38,,419,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U17873118
Individual Triathlon,,Age 38,,69,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275835
Individual Triathlon,,Age 57,,278,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275836
Individual Triathlon,,Age 26,,210,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275837
Individual Triathlon,,Age 72,,372,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275838
Individual Triathlon,,Age 43,,92,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U19719051
Individual Triathlon,,Age 64,,356,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275840
Individual Triathlon,,Age 37,,232,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275841
Individual Triathlon,,Age 32,,45,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U51244342
Individual Triathlon,,Age 57,,317,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U35592902
Individual Triathlon,,Age 16,,116,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275844
Individual Triathlon,,Age 36,,61,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275845
Individual Triathlon,,Age 43,,454,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U16308751
Individual Triathlon,,Age 57,,314,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U13680325
Individual Triathlon,,Age 56,,274,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275848
Individual Triathlon,,Age 57,,320,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U45304896
Individual Triathlon,,Age 33,,193,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275850
Individual Triathlon,,Age 26,,134,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U49329564
Individual Triathlon,,Age 57,,442,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U52095349
Individual Triathlon,,Age 53,,438,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U61522244
Individual Triathlon,,Age 37,,233,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275854
Individual Triathlon,,Age 53,,29,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275855
Individual Triathlon,,Age 55,,303,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U76707414
Individual Triathlon,,Age 34,,459,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275857
Individual Triathlon,,Age 31,,418,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275858
Individual Triathlon,,Age 31,,42,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275859
Individual Triathlon,,Age 62,,443,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275860
Individual Triathlon,,Age 68,,367,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275861
Individual Triathlon,,Age 57,,319,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275862
Individual Triathlon,,Age 43,,631,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275863
Individual Triathlon,,Age 40,,194,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U43389689
Individual Triathlon,,Age 58,,279,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275865
Individual Triathlon,,Age 40,,78,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U37132957
Individual Triathlon,,Age 40,,83,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275867
Individual Triathlon,,Age 45,,146,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U20039532
Individual Triathlon,,Age 69,,368,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275869
Individual Triathlon,,Age 32,,44,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275870
Individual Triathlon,,Age 19,,121,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U13629802
Individual Triathlon,,Age 60,,337,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U17283429
Individual Triathlon,,Age 64,,385,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275873
Individual Triathlon,,Age 43,,195,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275874
Individual Triathlon,,Age 36,,460,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275875
Individual Triathlon,,Age 63,,350,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275876
Individual Triathlon,,Age 34,,477,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275877
Individual Triathlon,,Age 25,,209,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275878
Individual Triathlon,,Age 56,,309,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U61200692
Individual Triathlon,,Age 21,,125,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275880
Individual Triathlon,,Age 38,,67,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U58968870
Individual Triathlon,,Age 57,,316,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275882
Individual Triathlon,,Age 49,,420,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U55266719
Individual Triathlon,,Age 45,,479,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275884
Individual Triathlon,,Age 52,,411,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U49029941
Individual Triathlon,,Age 61,,411,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275886
Individual Triathlon,,Age 62,,343,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275887
Individual Triathlon,,Age 15,,464,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U50790712
Individual Triathlon,,Age 36,,433,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275889
Individual Triathlon,,Age 57,,315,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275890
Individual Triathlon,,Age 21,,123,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U62637923
Individual Triathlon,,Age 40,,238,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U22130400
Individual Triathlon,,Age 34,,224,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U26208789
Individual Triathlon,,Age 39,,75,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275894
Individual Triathlon,,Age 64,,472,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U21166679
Individual Triathlon,,Age 41,,85,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275896
Individual Triathlon,,Age 52,,437,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275897
Individual Triathlon,,Age 61,,106,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275898
Individual Triathlon,,Age 59,,329,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275899
Individual Triathlon,,Age 28,,142,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U49791188
Individual Triathlon,,Age 58,,321,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275901
Individual Triathlon,,Age 17,,203,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U19635273
Individual Triathlon,,Age 69,,369,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275903
Individual Triathlon,,Age 46,,249,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275904
Individual Triathlon,,Age 44,,246,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U23905686
Individual Triathlon,,Age 48,,468,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275906
Individual Triathlon,,Age 43,,434,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275907
Individual Triathlon,,Age 33,,401,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275908
Individual Triathlon,,Age 31,,39,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275909
Individual Triathlon,,Age 65,,448,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U53753318
Individual Triathlon,,Age 64,,354,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275911
Individual Triathlon,,Age 25,,397,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275912
Individual Triathlon,,Age 48,,158,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275913
Individual Triathlon,,Age 33,,476,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275914
Individual Triathlon,,Age 28,,214,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U25429118
Individual Triathlon,,Age 61,,383,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275916
Individual Triathlon,,Age 54,,185,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275917
Individual Triathlon,,Age 46,,250,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U39001641
Individual Triathlon,,Age 41,,241,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275919
Individual Triathlon,,Age 59,,328,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U63275920
Individual Triathlon,,Age 52,,265,https://runsignup.com/Race/Results/131115/IndividualResult/GBFL?resultSetId=336055#U23766807
