eventName,gender,age,location,bib,url
Individual Triathlon,,Age 38,"Islip Terrace, NY",316,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17915663
Individual Triathlon,,Age 25,"Jersey City, NJ",252,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91001360
Individual Triathlon,,Age 55,"Glen Head, NY",250,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U37911546
Individual Triathlon,,Age 23,"Huntington, NY",36,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90573826
Individual Triathlon,,Age 48,"Northport, NY",341,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U70337388
Individual Triathlon,,Age 47,"Cranford, NJ",339,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U38381339
Individual Triathlon,,Age 30,"Farmingdale, NY",290,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U16419700
Individual Triathlon,,Age 59,"Huntington, NY",490,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U52095349
Individual Triathlon,,Age 48,"Bellmore, NY",147,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U61703215
Individual Triathlon,,Age 15,"Media, PA",255,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U8831603
Individual Triathlon,,Age 19,"Manhasset, NY",28,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90834343
Individual Triathlon,,Age 42,"Westbury, NY",433,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U14848657
Individual Triathlon,,Age 40,"Brooklyn, NY",323,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87135978
Individual Triathlon,,Age 43,"Ridgefield, CT",124,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U76996501
Individual Triathlon,,Age 46,"Syosset, NY",487,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U12565908
Individual Triathlon,,Age 41,"Long Beach, NY",107,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U68644720
Individual Triathlon,,Age 28,"Rockville Centre, NY",388,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U28186778
Individual Triathlon,,Age 32,"Brooklyn, NY",296,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89337509
Individual Triathlon,,Age 28,"Yorktown Heights, NY",283,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U73672187
Individual Triathlon,,Age 57,"New York, NY",396,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U23436980
Individual Triathlon,,Age 61,"North Babylon, NY",204,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90108027
Individual Triathlon,,Age 30,"Long Beach, NY",286,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U34356432
Individual Triathlon,,Age 57,"Hicksville, NY",480,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U58154114
Individual Triathlon,,Age 27,"New York, NY",279,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U70299941
Individual Triathlon,,Age 59,"Great Neck, NY",362,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17787875
Individual Triathlon,,Age 34,"South Orange, NJ",78,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19454194
Individual Triathlon,,Age 41,"Brooklyn, NY",320,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20039533
Individual Triathlon,,Age 29,"Wading River, NY",57,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U84730173
Individual Triathlon,,Age 63,"Bay Shore, NY",369,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U10658884
Individual Triathlon,,Age 47,"Dix Hills, NY",139,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U85161201
Individual Triathlon,,Age 46,"Floral Park, NY",133,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U24349605
Individual Triathlon,,Age 33,"Miami, FL",295,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90500203
Individual Triathlon,,Age 23,"Smithtown, NY",38,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U88503287
Individual Triathlon,,Age 65,"Oyster Bay, NY",470,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U15275768
Individual Triathlon,,Age 46,"Bellmore, NY",338,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U16771088
Individual Triathlon,,Age 55,"Bayville, NY",179,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U37919334
Individual Triathlon,,Age 36,"Gambrills, MD",88,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87593726
Individual Triathlon,,Age 25,"Farmingdale, NY",402,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90995131
Individual Triathlon,,Age 40,"Wantagh, NY",103,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U29232873
Individual Triathlon,,Age 28,"Bronx, NY",405,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U53153058
Individual Triathlon,,Age 24,,270,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U57583511
Individual Triathlon,,Age 27,"Oyster Bay, NY",403,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U42620021
Individual Triathlon,,Age 16,"Middle Island, NY",385,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U85468051
Individual Triathlon,,Age 28,"Morristown, NJ",406,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U63482297
Individual Triathlon,,Age 54,"Centerport, NY",352,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U23766807
Individual Triathlon,,Age 31,"Levittown, NY",244,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U77212509
Individual Triathlon,,Age 55,"Syosset, NY",444,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91017857
Individual Triathlon,,Age 24,"West Islip, NY",269,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90899568
Individual Triathlon,,Age 30,"East Setauket, NY",289,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U88802904
Individual Triathlon,,Age 38,"East Setauket, NY",317,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87899421
Individual Triathlon,,Age 32,"New York, NY",65,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U86403454
Individual Triathlon,,Age 35,"Bethpage, NY",84,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87577783
Individual Triathlon,,Age 69,"Great Neck, NY",226,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U23443743
Individual Triathlon,,Age 54,"Glen Head, NY",247,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U52104690
Individual Triathlon,,Age 34,"West Babylon, NY",303,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U76884969
Individual Triathlon,,Age 70,"New York, NY",454,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U49904959
Individual Triathlon,,Age 34,"Levittown, NY",245,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U77212508
Individual Triathlon,,Age 61,,205,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U18694623
Individual Triathlon,,Age 16,"Huntington Station, NY",259,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U23094617
Individual Triathlon,,Age 54,"Sea Cliff, NY",172,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20431734
Individual Triathlon,,Age 17,"Melville, NY",258,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90801943
Individual Triathlon,,Age 50,"Oyster Bay, NY",153,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19071423
Individual Triathlon,,Age 66,"Merrick, NY",222,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19772731
Individual Triathlon,,Age 66,"Oyster Bay, NY",217,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20402652
Individual Triathlon,,Age 48,"Great Neck, NY",146,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U80604859
Individual Triathlon,,Age 25,"New Britain, CT",42,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89323020
Individual Triathlon,,Age 37,"Bethpage, NY",91,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U78292222
Individual Triathlon,,Age 27,"Huntington, NY",47,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U83211912
Individual Triathlon,,Age 24,"Flushing, NY",266,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U88269924
Individual Triathlon,,Age 23,"Rockville, MD",264,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89257317
Individual Triathlon,,Age 43,"Miami, FL",115,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U61709063
Individual Triathlon,,Age 43,,127,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U35554403
Individual Triathlon,,Age 53,"Glen Rock, NJ",165,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U8471036
Individual Triathlon,,Age 34,"West Babylon, NY",300,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U85616967
Individual Triathlon,,Age 68,"Great Neck, NY",494,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U8935190
Individual Triathlon,,Age 28,"Buffalo, NY",407,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90993730
Individual Triathlon,,Age 72,"Babylon, NY",236,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17438474
Individual Triathlon,,Age 53,"Baldwin, NY",348,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U10657988
Individual Triathlon,,Age 50,"COMMACK, NY",393,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U68976532
Individual Triathlon,,Age 33,"Huntington, NY",299,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U78387404
Individual Triathlon,,Age 67,"Port Washington, NY",225,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U35732596
Individual Triathlon,,Age 64,"Port Washington, NY",215,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U71224328
Individual Triathlon,,Age 42,"Brooklyn, NY",114,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U35761227
Individual Triathlon,,Age 40,"Brooklyn, NY",104,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U18025882
Individual Triathlon,,Age 44,"Saint James, NY",483,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U78681876
Individual Triathlon,,Age 60,"Merrick, NY",361,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U16307278
Individual Triathlon,,Age 68,"New York, NY",399,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U24349436
Individual Triathlon,,Age 34,"Massapequa Park, NY",76,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89534794
Individual Triathlon,,Age 49,"Queens Village, NY",437,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U28587843
Individual Triathlon,,Age 61,"West Islip, NY",458,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U14302624
Individual Triathlon,,,,395,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91163740
Individual Triathlon,,Age 32,"Port Jefferson Station, NY",427,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U54329200
Individual Triathlon,,Age 28,"East Meadow, NY",280,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89786762
Individual Triathlon,,Age 26,"New YorkNew York, NY",387,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U78828979
Individual Triathlon,,Age 47,"Alexandria, VA",137,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19831602
Individual Triathlon,,Age 53,"Syosset, NY",347,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U24590360
Individual Triathlon,,Age 41,"Brooklyn, NY",378,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U11229983
Individual Triathlon,,Age 67,"Cold Spring Harbor, NY",248,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U37271723
Individual Triathlon,,Age 61,"New York, NY",450,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91004116
Individual Triathlon,,Age 66,"Lindenhurst, NY",372,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U4141235
Individual Triathlon,,Age 71,"Commack, NY",234,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U12381701
Individual Triathlon,,Age 17,"Muttontown, NY",24,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U62893517
Individual Triathlon,,Age 30,"Brooklyn, NY",382,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89160986
Individual Triathlon,,Age 15,"Plainview, NY",257,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U31038967
Individual Triathlon,,Age 24,"New York, NY",482,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91072711
Individual Triathlon,,Age 33,"Huntington Station, NY",66,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U70442813
Individual Triathlon,,Age 32,"New York, NY",297,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19442798
Individual Triathlon,,Age 50,"Floral Park, NY",160,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17886424
Individual Triathlon,,Age 26,"Lynbrook, NY",472,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U53889846
Individual Triathlon,,Age 41,"Rego Park, NY",321,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U11089252
Individual Triathlon,,Age 55,"Shoreham, NY",355,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U51236786
Individual Triathlon,,Age 40,"Huntington, NY",240,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19137595
Individual Triathlon,,Age 42,"Farmingdale, NY",328,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U78247340
Individual Triathlon,,Age 41,"Pleasant Valley, NY",108,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U57744739
Individual Triathlon,,Age 29,"New York, NY",52,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89527783
Individual Triathlon,,Age 63,"Rockville Centre, NY",451,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U81035490
Individual Triathlon,,Age 55,"Bayville, NY",353,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20421295
Individual Triathlon,,Age 57,"Rockville Centre, NY",187,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U29243688
Individual Triathlon,,Age 22,"Brightwaters, NY",263,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U49334372
Individual Triathlon,,Age 59,"Port Washington, NY",479,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U12993655
Individual Triathlon,,Age 38,"Northport, NY",313,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U83110156
Individual Triathlon,,Age 14,"East Norwich, NY",253,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90727395
Individual Triathlon,,Age 27,"Great Neck, NY",277,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87857845
Individual Triathlon,,Age 48,"Oyster Bay, NY",145,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89515001
Individual Triathlon,,Age 57,"Baiting Hollow, NY",191,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U32732939
Individual Triathlon,,Age 28,"Cold Spring Harbor, NY",282,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U34633549
Individual Triathlon,,Age 43,"Huntington, NY",125,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U88732212
Individual Triathlon,,Age 27,"Bellerose, NY",404,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91026745
Individual Triathlon,,Age 41,"Floral Park, NY",112,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U7654325
Individual Triathlon,,Age 58,"Glen Head, NY",190,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19005156
Individual Triathlon,,Age 42,"Wantagh, NY",432,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U18200100
Individual Triathlon,,Age 49,"Huntington, NY",461,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U51355829
Individual Triathlon,,Age 61,"Port Washington, NY",365,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U21971179
Individual Triathlon,,Age 50,"East Norwich, NY",161,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20640788
Individual Triathlon,,Age 66,"Huntington, NY",221,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U82673326
Individual Triathlon,,Age 48,"East Norwich, NY",141,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90727394
Individual Triathlon,,Age 22,"Plainview, NY",262,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87811246
Individual Triathlon,,Age 56,"New York, NY",185,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U46419359
Individual Triathlon,,Age 30,"Whitestone, NY",474,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U62962823
Individual Triathlon,,Age 54,"Shirley, NY",178,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U10042637
Individual Triathlon,,Age 54,"Greenlawn, NY",349,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U19123137
Individual Triathlon,,Age 60,"East Norwich, NY",459,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U51976394
Individual Triathlon,,Age 61,"East Islip, NY",367,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U10010948
Individual Triathlon,,Age 53,"Woodhaven, NY",166,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U5855684
Individual Triathlon,,Age 51,"East Setauket, NY",163,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89382418
Individual Triathlon,,Age 60,"Huntington, NY",364,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U84279750
Individual Triathlon,,Age 40,"Massapequa, NY",456,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91006135
Individual Triathlon,,Age 29,"Massapequa Park, NY",51,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U61473956
Individual Triathlon,,Age 40,"Sea Cliff, NY",109,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U23189909
Individual Triathlon,,Age 45,"Ridge, NY",383,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U7972073
Individual Triathlon,,Age 46,"Huntington, NY",486,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91100496
Individual Triathlon,,Age 19,"Oyster Bay, NY",26,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90635253
Individual Triathlon,,Age 52,"Oyster Bay, NY",246,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90954994
Individual Triathlon,,Age 55,"Rockville Centre, NY",443,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U33821325
Individual Triathlon,,Age 65,"Patchogue, NY",219,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U9863749
Individual Triathlon,,Age 40,"Massapequa, NY",319,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U33946296
Individual Triathlon,,Age 37,"Brooklyn, NY",311,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U55962664
Individual Triathlon,,Age 45,,336,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U4275617
Individual Triathlon,,Age 25,"Brooklyn, NY",272,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89174044
Individual Triathlon,,Age 57,"Manhasset, NY",465,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U15759774
Individual Triathlon,,Age 29,"Baldwin, NY",376,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87765768
Individual Triathlon,,Age 32,"Port Washington, NY",463,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U22656259
Individual Triathlon,,Age 41,,113,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U65586469
Individual Triathlon,,Age 49,"Bellmore, NY",148,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90627108
Individual Triathlon,,Age 57,"Hicksville, NY",356,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U26760815
Individual Triathlon,,Age 51,"Scarsdale, NY",162,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U71974361
Individual Triathlon,,Age 34,"East Norwich, NY",80,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U88018886
Individual Triathlon,,Age 62,"Shoreham, NY",366,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U26082530
Individual Triathlon,,Age 70,"Oyster Bay, NY",229,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90684880
Individual Triathlon,,Age 27,"Albertson, NY",273,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90377014
Individual Triathlon,,Age 23,"Bellmore, NY",268,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U82758427
Individual Triathlon,,Age 54,"Bethpage, NY",350,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89334178
Individual Triathlon,,Age 58,,193,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20106443
Individual Triathlon,,Age 65,"Huntington, NY",462,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91045953
Individual Triathlon,,Age 50,"Seaford, NY",155,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U66153354
Individual Triathlon,,Age 50,"Syosset, NY",342,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17582933
Individual Triathlon,,Age 58,"Bethpage, NY",242,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U14328928
Individual Triathlon,,Age 47,"Briarcliff Manor, NY",392,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U46262771
Individual Triathlon,,Age 43,"Woodhaven, NY",377,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U26745241
Individual Triathlon,,Age 45,"Oyster Bay, NY",334,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17900939
Individual Triathlon,,Age 16,"East Islip, NY",22,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U87198516
Individual Triathlon,,Age 17,"Glen Head, NY",25,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89313651
Individual Triathlon,,Age 14,"Oyster Bay, NY",19,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U37011326
Individual Triathlon,,Age 70,"Syosset, NY",231,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U16308715
Individual Triathlon,,Age 32,"New Hyde Park, NY",293,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U89137755
Individual Triathlon,,Age 46,"Oyster Bay, NY",135,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U37010933
Individual Triathlon,,Age 42,"Old Westbury, NY",325,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U77308287
Individual Triathlon,,Age 44,"Dix Hills, NY",330,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U79237204
Individual Triathlon,,Age 68,"Wantagh, NY",375,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20052177
Individual Triathlon,,Age 39,"Lindenhurst, NY",314,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90928298
Individual Triathlon,,Age 66,"Englewood, NJ",453,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U91007820
Individual Triathlon,,Age 58,"Massapequa, NY",194,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U21753740
Individual Triathlon,,Age 62,"Baldwin, NY",208,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U90896567
Individual Triathlon,,Age 64,"Seaford, NY",212,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U11664992
Individual Triathlon,,Age 36,"Oceanside, NY",381,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U20738735
Individual Triathlon,,Age 41,"Huntington Station, NY",322,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U17956258
Individual Triathlon,,Age 73,"Wantagh, NY",237,https://runsignup.com/Race/Results/131115/IndividualResult/gTcd?resultSetId=482363#U83213025
